1440288940, 2C:3A:E8:42:8E:53, 38.65, 8.54, 1530553410, 17:43:30
1457066156, 68:C6:3A:89:FC:52, 33.82, 26.33, 1530553418, 17:43:38
1423511724, 2C:3A:E8:42:B7:70, 32.35, 29.34, 1530553432, 17:43:52
1473843372, 68:C6:3A:89:FA:41, 26.42, 38.02, 1530553443, 17:44:03
1440288940, 2C:3A:E8:42:8E:53, 38.65, 8.13, 1530553475, 17:44:35
1457066156, 68:C6:3A:89:FC:52, 33.82, 26.33, 1530553483, 17:44:43
1423511724, 2C:3A:E8:42:B7:70, 32.38, 29.34, 1530553497, 17:44:57
1473843372, 68:C6:3A:89:FA:41, 26.42, 37.93, 1530553508, 17:45:08
1440288940, 2C:3A:E8:42:8E:53, 38.62, 7.66, 1530553540, 17:45:40
1457066156, 68:C6:3A:89:FC:52, 33.80, 26.53, 1530553548, 17:45:48
1423511724, 2C:3A:E8:42:B7:70, 32.36, 29.20, 1530553565, 17:46:05
1473843372, 68:C6:3A:89:FA:41, 26.37, 39.04, 1530553573, 17:46:13
1440288940, 2C:3A:E8:42:8E:53, 38.67, 9.11, 1530553605, 17:46:45
1457066156, 68:C6:3A:89:FC:52, 33.83, 26.48, 1530553613, 17:46:53
1423511724, 2C:3A:E8:42:B7:70, 32.42, 29.44, 1530553630, 17:47:10
1473843372, 68:C6:3A:89:FA:41, 26.49, 38.35, 1530553638, 17:47:18
1440288940, 2C:3A:E8:42:8E:53, 38.73, 7.21, 1530553670, 17:47:50
1457066156, 68:C6:3A:89:FC:52, 33.88, 26.29, 1530553678, 17:47:58
1423511724, 2C:3A:E8:42:B7:70, 32.45, 29.45, 1530553695, 17:48:15
1473843372, 68:C6:3A:89:FA:41, 26.59, 38.51, 1530553703, 17:48:23
1440288940, 2C:3A:E8:42:8E:53, 38.70, 7.12, 1530553735, 17:48:55
1457066156, 68:C6:3A:89:FC:52, 33.89, 26.31, 1530553743, 17:49:03
1423511724, 2C:3A:E8:42:B7:70, 32.50, 28.83, 1530553760, 17:49:20
1473843372, 68:C6:3A:89:FA:41, 26.47, 38.03, 1530553768, 17:49:28
1440288940, 2C:3A:E8:42:8E:53, 38.60, 7.17, 1530553801, 17:50:01
1457066156, 68:C6:3A:89:FC:52, 33.89, 26.30, 1530553808, 17:50:08
1423511724, 2C:3A:E8:42:B7:70, 32.53, 29.11, 1530553825, 17:50:25
1473843372, 68:C6:3A:89:FA:41, 26.61, 38.46, 1530553833, 17:50:33
1440288940, 2C:3A:E8:42:8E:53, 38.64, 7.36, 1530553866, 17:51:06
1457066156, 68:C6:3A:89:FC:52, 33.90, 26.28, 1530553873, 17:51:13
1423511724, 2C:3A:E8:42:B7:70, 32.51, 29.23, 1530553890, 17:51:30
1473843372, 68:C6:3A:89:FA:41, 26.37, 38.94, 1530553898, 17:51:38
1440288940, 2C:3A:E8:42:8E:53, 38.63, 7.58, 1530553931, 17:52:11
1457066156, 68:C6:3A:89:FC:52, 33.89, 26.38, 1530553938, 17:52:18
1423511724, 2C:3A:E8:42:B7:70, 32.49, 29.32, 1530553955, 17:52:35
1473843372, 68:C6:3A:89:FA:41, 26.39, 37.29, 1530553963, 17:52:43
1440288940, 2C:3A:E8:42:8E:53, 38.60, 6.36, 1530553996, 17:53:16
1457066156, 68:C6:3A:89:FC:52, 34.01, 26.20, 1530554003, 17:53:23
1423511724, 2C:3A:E8:42:B7:70, 32.55, 28.59, 1530554020, 17:53:40
1473843372, 68:C6:3A:89:FA:41, 26.44, 36.05, 1530554029, 17:53:49
1440288940, 2C:3A:E8:42:8E:53, 38.62, 6.32, 1530554061, 17:54:21
1457066156, 68:C6:3A:89:FC:52, 33.98, 26.16, 1530554068, 17:54:28
1423511724, 2C:3A:E8:42:B7:70, 32.62, 27.87, 1530554085, 17:54:45
1473843372, 68:C6:3A:89:FA:41, 26.30, 38.44, 1530554094, 17:54:54
1440288940, 2C:3A:E8:42:8E:53, 38.49, 7.16, 1530554126, 17:55:26
1457066156, 68:C6:3A:89:FC:52, 33.84, 26.26, 1530554133, 17:55:33
1423511724, 2C:3A:E8:42:B7:70, 32.63, 28.79, 1530554153, 17:55:53
1473843372, 68:C6:3A:89:FA:41, 26.28, 38.92, 1530554159, 17:55:59
1440288940, 2C:3A:E8:42:8E:53, 38.45, 8.75, 1530554192, 17:56:32
1423511724, 2C:3A:E8:42:B7:70, 32.55, 29.07, 1530554215, 17:56:55
1473843372, 68:C6:3A:89:FA:41, 26.23, 37.70, 1530554224, 17:57:04
1440288940, 2C:3A:E8:42:8E:53, 38.41, 8.36, 1530554257, 17:57:37
1457066156, 68:C6:3A:89:FC:52, 33.61, 26.52, 1530554268, 17:57:48
1423511724, 2C:3A:E8:42:B7:70, 32.42, 29.66, 1530554280, 17:58:00
1473843372, 68:C6:3A:89:FA:41, 26.19, 38.83, 1530554289, 17:58:09
1440288940, 2C:3A:E8:42:8E:53, 38.36, 9.09, 1530554322, 17:58:42
1457066156, 68:C6:3A:89:FC:52, 33.58, 26.63, 1530554333, 17:58:53
1423511724, 2C:3A:E8:42:B7:70, 32.34, 29.43, 1530554345, 17:59:05
1473843372, 68:C6:3A:89:FA:41, 26.09, 39.34, 1530554354, 17:59:14
1440288940, 2C:3A:E8:42:8E:53, 38.19, 9.51, 1530554387, 17:59:47
1457066156, 68:C6:3A:89:FC:52, 33.65, 26.45, 1530554401, 18:00:01
